Partita,Risultato,Numero_maglia,Nome,Gol,Assist,Contrasti,Uno contro uno,Uno contro uno riusciti,Minuti giocati,Posizione,Valutazione,Squadra,Match_winner,Tiri in porta,Tiri fuori,Tiri bloccati,Dribbling tentati,Dribbling tentati riusciti,Salvataggi,Intercetti,Dribbling_subiti,Passaggi effettuati,Precisione_passaggi,Passaggi chiave,Cross,Cross prec.,Palle lunghe,Palle lunghe riusciti,Palle_perse,Falli subiti,Falli,Respinte,Uscite,Vincenti,Duelli di testa vinti,Parate da dentro l'area,Salvataggio sulla linea di porta,Rigori parati,Grossa occasione da rete creata,Autogol,Errore che ha portato al tiro,Falli da rigore commessi,Errori che hanno portato al gol,Rigori sbagliati,Fallo su ultimo uomo,Pali e traverse,Grande occasione da rete mancata,Rigori conquistati 
Stoke City - Watford,0-0,22,Xherdan Shaqiri,0,0,0,6,0.5,90',M,7.2,Stoke City,Pareggio,1,0,0,0,0,1,0,0,13,0.76,3,5,0.4,3,0.33,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stoke City - Watford,0-0,16,Abdoulaye Doucouré,0,0,2,11,0.36,90',M,7.0,Watford,Pareggio,0,3,1,1,1.0,3,0,1,29,0.76,2,0,0,3,0.33,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stoke City - Watford,0-0,27,Christian Kabasele,0,0,1,12,0.58,90',D,7.0,Watford,Pareggio,0,0,0,0,0,8,0,0,14,0.66,0,0,0,6,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stoke City - Watford,0-0,9,Troy Deeney,0,0,1,29,0.41,90',F,6.9,Watford,Pareggio,0,0,0,0,0,1,0,1,13,0.48,0,0,0,3,0.67,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stoke City - Watford,0-0,10,Eric Maxim Choupo-Moting,0,0,0,17,0.53,90',M,6.8,Stoke City,Pareggio,0,1,0,9,0.78,0,0,1,9,0.64,0,1,0.0,2,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stoke City - Watford,0-0,25,José Holebas,0,0,2,10,0.4,90',D,6.8,Watford,Pareggio,0,0,0,2,0.0,5,0,0,14,0.58,1,8,0.12,5,0.4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stoke City - Watford,0-0,16,Charlie Adam,0,0,0,9,0.56,60',M,6.8,Stoke City,Pareggio,1,0,0,1,1.0,2,0,2,9,0.50,1,0,0,4,0.25,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Stoke City - Watford,0-0,11,Richarlison,0,0,0,15,0.4,68',F,6.7,Watford,Pareggio,0,1,1,1,1.0,1,0,0,7,0.63,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stoke City - Watford,0-0,8,Tom Cleverley,0,0,0,9,0.33,72',M,6.7,Watford,Pareggio,0,1,0,0,0,0,2,1,19,0.79,1,2,0.0,5,0.4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stoke City - Watford,0-0,24,Darren Fletcher,0,0,1,7,0.71,90',M,6.7,Stoke City,Pareggio,0,0,0,2,1.0,1,1,1,25,0.64,0,0,0,7,0.86,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Stoke City - Watford,0-0,9,Saido Berahino,0,0,0,1,0.0,5',F,6.6,Stoke City,Pareggio,0,0,0,0,0,0,0,0,0,0.0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stoke City - Watford,0-0,18,Andre Gray,0,0,0,1,1.0,22',F,6.6,Watford,Pareggio,0,0,0,0,0,0,0,0,3,0.60,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stoke City - Watford,0-0,25,Peter Crouch,0,0,0,9,0.56,30',F,6.6,Stoke City,Pareggio,1,1,0,0,0,1,0,0,5,0.45,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stoke City - Watford,0-0,37,Roberto Pereyra,0,0,1,4,0.5,18',M,6.5,Watford,Pareggio,1,0,0,1,0.0,0,0,0,6,0.75,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stoke City - Watford,0-0,18,Mame Biram Diouf,0,0,0,24,0.38,85',F,6.5,Stoke City,Pareggio,0,1,0,0,0,2,0,0,3,0.20,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Stoke City - Watford,0-0,4,Joe Allen,0,0,3,17,0.35,90',M,6.5,Stoke City,Pareggio,0,1,1,1,1.0,1,1,1,21,0.75,0,0,0,2,0.5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stoke City - Watford,0-0,6,Adrian Mariappa,0,0,0,15,0.27,90',D,6.3,Watford,Pareggio,0,0,1,1,0.0,8,1,4,13,0.56,0,0,0,5,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stoke City - Watford,0-0,28,André Carrillo,0,0,0,0,0,2',F,–,Watford,Pareggio,0,0,0,0,0,0,0,0,2,0.66,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,14,Tom Carroll,0,1,1,4,0.75,90',M,7.5,Swansea City,Pareggio,0,0,0,1,1.0,0,1,0,52,0.86,3,7,0.14,8,0.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,8,Ruben Loftus-Cheek,0,0,0,16,0.62,90',M,7.4,Crystal Palace,Pareggio,0,2,0,6,0.83,2,1,1,32,0.86,0,0,0,1,1.0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Swansea City - Crystal Palace,1-1,11,Wilfried Zaha,0,0,0,23,0.57,90',F,7.4,Crystal Palace,Pareggio,1,1,0,14,0.57,0,0,0,16,0.80,3,2,0.5,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,18,Jordan Ayew,1,0,0,16,0.31,24',F,7.4,Swansea City,Pareggio,1,1,0,7,0.71,0,1,3,12,0.85,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,10,Andros Townsend,0,0,0,11,0.45,85',F,7.2,Crystal Palace,Pareggio,2,0,0,7,0.71,0,1,2,29,0.85,2,2,0.0,3,0.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,7,Yohan Cabaye,0,0,4,7,0.57,76',M,7.2,Crystal Palace,Pareggio,0,0,1,0,0,0,4,1,40,0.90,2,3,0.67,5,0.4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,5,James Tomkins,0,0,3,5,1.0,90',D,7.1,Crystal Palace,Pareggio,0,0,0,0,0,3,3,0,21,0.80,0,0,0,7,0.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,1,Łukasz Fabiański,0,0,0,0,0,90',G,7.0,Swansea City,Pareggio,0,0,0,0,0,4,0,0,21,0.84,0,0,0,11,0.64,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,4,Luka Milivojević,1,0,5,17,0.47,90',M,6.9,Crystal Palace,Pareggio,1,0,0,0,0,2,3,4,30,0.73,0,0,0,4,0.5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,6,Scott Dann,0,0,0,7,0.86,90',D,6.9,Crystal Palace,Pareggio,1,1,0,0,0,6,2,1,17,0.77,0,0,0,5,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,12,Nathan Dyer,0,0,1,13,0.54,90',F,6.9,Swansea City,Pareggio,0,0,0,8,0.62,0,1,1,43,0.91,0,5,0.0,2,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,11,Luciano Narsingh,0,0,0,10,0.3,66',F,6.8,Swansea City,Pareggio,0,0,0,4,0.5,0,0,2,22,0.91,1,2,0.0,2,1.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,34,Martin Kelly,0,0,3,10,0.8,90',D,6.8,Crystal Palace,Pareggio,0,0,0,0,0,1,1,1,15,0.62,0,2,0.0,8,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,10,Tammy Abraham,0,0,1,14,0.43,90',F,6.7,Swansea City,Pareggio,1,1,0,2,1.0,0,0,0,9,0.56,0,3,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Swansea City - Crystal Palace,1-1,6,Alfie Mawson,0,0,2,8,0.62,90',D,6.7,Swansea City,Pareggio,0,0,0,1,1.0,5,0,1,70,0.92,0,0,0,9,0.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,15,Jeffrey Schlupp,0,0,4,12,0.42,90',D,6.7,Crystal Palace,Pareggio,0,0,1,0,0,6,0,3,14,0.63,0,1,1.0,5,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,26,Bakary Sako,0,0,0,4,0.75,14',M,6.7,Crystal Palace,Pareggio,0,0,0,0,0,0,0,0,2,0.40,1,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,22,Àngel Rangel,0,0,1,2,0.5,10',D,6.7,Swansea City,Pareggio,0,0,0,0,0,1,0,0,9,0.90,0,0,0,2,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,51,Roque Mesa,0,0,4,15,0.47,89',M,6.6,Swansea City,Pareggio,0,1,0,2,0.5,0,1,3,63,0.86,0,0,0,6,0.67,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,33,Federico Fernández,0,0,3,10,0.5,90',D,6.5,Swansea City,Pareggio,0,0,1,0,0,5,3,1,59,0.81,0,0,0,10,0.6,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,16,Martin Olsson,0,0,2,9,0.67,90',D,6.5,Swansea City,Pareggio,0,0,0,2,0.5,0,0,1,62,0.81,0,8,0.0,7,0.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,1,Julián Speroni,0,0,0,0,0,90',G,6.5,Crystal Palace,Pareggio,0,0,0,0,0,2,0,0,10,0.55,0,0,0,15,0.47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,17,Sam Clucas,0,0,0,12,0.25,90',M,6.4,Swansea City,Pareggio,0,0,1,1,1.0,1,1,2,32,0.82,0,1,0.0,2,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,3,Patrick van Aanholt,0,0,0,2,0.0,5',D,6.3,Crystal Palace,Pareggio,0,0,0,0,0,0,1,1,0,0.0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,26,Kyle Naughton,0,0,3,18,0.5,80',D,6.2,Swansea City,Pareggio,0,0,1,2,0.5,1,1,5,49,0.84,0,1,0.0,6,0.33,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,18,James McArthur,0,0,2,17,0.24,90',M,5.5,Crystal Palace,Pareggio,0,0,0,3,0.33,0,0,6,31,0.72,1,0,0,4,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swansea City - Crystal Palace,1-1,56,Jay Fulton,0,0,0,0,0,1',M,–,Swansea City,Pareggio,0,0,0,0,0,0,0,0,2,0.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,10,Andy King,0,0,7,15,0.87,90',M,8.2,Leicester City,Pareggio,2,1,0,0,0,2,3,2,26,0.72,1,3,0.33,4,0.25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,2,Fábio,0,0,5,17,0.65,90',D,7.7,Middlesbrough,Pareggio,0,1,0,0,0,1,2,0,53,0.82,1,9,0.11,6,0.67,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,25,Calum Chambers,0,0,2,9,0.78,90',D,7.5,Middlesbrough,Pareggio,0,0,0,0,0,12,3,0,46,0.75,0,0,0,10,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,12,Brad Guzan,0,0,0,0,0,90',G,7.4,Middlesbrough,Pareggio,0,0,0,0,0,4,0,0,11,0.57,0,0,0,16,0.5,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,3,George Friend,0,0,2,9,0.78,56',D,7.3,Middlesbrough,Pareggio,1,1,0,3,1.0,2,1,0,26,0.76,0,7,0.14,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,28,Christian Fuchs,0,0,2,8,0.38,90',D,7.3,Leicester City,Pareggio,0,2,1,0,0,8,3,3,18,0.75,2,4,0.25,9,0.33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,6,Robert Huth,0,0,1,4,0.5,90',D,7.2,Leicester City,Pareggio,0,0,0,0,0,10,2,0,10,0.62,0,0,0,3,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,6,Ben Gibson,0,0,0,12,0.58,90',D,7.1,Middlesbrough,Pareggio,0,0,0,2,1.0,5,0,0,47,0.82,0,0,0,10,0.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,23,Leonardo Ulloa,0,0,4,41,0.54,90',F,7.1,Leicester City,Pareggio,1,1,0,3,0.33,1,0,2,26,0.59,1,0,0,1,0.0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,13,Daniel Amartey,0,0,3,14,0.57,90',M,6.9,Leicester City,Pareggio,0,0,0,0,0,1,0,3,29,0.67,2,1,0.0,4,0.5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,21,Gastón Ramírez,0,0,3,23,0.48,90',F,6.9,Middlesbrough,Pareggio,0,1,0,5,0.8,1,0,0,32,0.76,1,7,0.14,3,1.0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Middlesbrough - Leicester City,0-0,17,Danny Simpson,0,0,0,8,0.5,90',D,6.9,Leicester City,Pareggio,0,0,0,0,0,4,0,1,22,0.66,1,2,0.0,9,0.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,1,Kasper Schmeichel,0,0,0,0,0,90',G,6.9,Leicester City,Pareggio,0,0,0,0,0,1,0,0,16,0.50,0,0,0,32,0.5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,24,Nampalys Mendy,0,0,1,6,0.67,83',M,6.8,Leicester City,Pareggio,0,0,1,1,1.0,1,1,0,26,0.78,0,0,0,4,0.25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,8,Adam Clayton,0,0,3,18,0.39,90',M,6.8,Middlesbrough,Pareggio,0,0,1,0,0,3,1,2,51,0.86,1,0,0,8,0.75,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,34,Adam Forshaw,0,0,0,9,0.44,89',M,6.7,Middlesbrough,Pareggio,0,0,0,2,0.5,0,2,1,54,0.91,2,2,0.0,5,0.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,11,Marc Albrighton,0,0,1,3,0.33,7',M,6.7,Leicester City,Pareggio,0,0,0,1,0.0,0,0,0,1,0.50,1,2,0.5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,10,Álvaro Negredo,0,0,2,8,0.25,90',F,6.7,Middlesbrough,Pareggio,0,1,0,0,0,1,0,0,19,0.73,0,1,0.0,6,0.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,5,Wes Morgan,0,0,0,2,1.0,90',D,6.7,Leicester City,Pareggio,0,0,0,0,0,7,0,0,7,0.53,0,0,0,4,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,17,Antonio Barragán,0,0,0,1,0.0,34',D,6.7,Middlesbrough,Pareggio,0,0,1,0,0,0,0,0,13,0.81,0,2,1.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,19,Stewart Downing,0,0,1,2,0.5,10',M,6.7,Middlesbrough,Pareggio,0,0,0,1,0.0,0,1,0,9,0.90,0,0,0,4,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,7,Ahmed Musa,0,0,1,6,0.33,19',F,6.6,Leicester City,Pareggio,0,0,0,3,0.33,1,1,0,4,0.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,7,Grant Leadbitter,0,0,0,0,0,1',M,6.6,Middlesbrough,Pareggio,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,37,Adama Traoré,0,0,0,11,0.45,80',F,6.5,Middlesbrough,Pareggio,0,0,0,8,0.5,0,1,0,28,0.87,1,11,0.18,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,26,Riyad Mahrez,0,0,1,15,0.33,71',F,6.5,Leicester City,Pareggio,1,0,0,4,0.25,0,0,2,16,0.61,0,2,0.0,4,0.25,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,22,Demarai Gray,0,0,0,3,0.0,16',M,6.3,Leicester City,Pareggio,0,0,0,0,0,1,2,0,4,0.66,0,1,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,14,Marten de Roon,0,0,0,15,0.27,90',M,6.3,Middlesbrough,Pareggio,0,1,0,2,1.0,0,0,1,40,0.81,0,1,0.0,4,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesbrough - Leicester City,0-0,20,Shinji Okazaki,0,0,1,9,0.22,74',M,6.1,Leicester City,Pareggio,0,0,0,0,0,0,1,3,14,0.77,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,7,Alexis Sánchez,0,0,1,10,0.9,90',F,8.0,Arsenal,Pareggio,0,3,0,4,1.0,0,0,0,43,0.74,3,4,0.0,4,0.5,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,17,Alex Iwobi,0,0,1,3,0.67,74',F,7.3,Arsenal,Pareggio,2,1,0,0,0,0,0,0,47,0.87,2,1,0.0,2,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,6,Laurent Koscielny,0,0,2,11,0.55,72',D,7.3,Arsenal,Pareggio,0,0,1,0,0,5,3,1,44,0.91,0,0,0,6,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,11,Chris Brunt,0,0,3,6,0.5,72',M,7.3,West Bromwich Albion,Pareggio,0,1,1,0,0,2,2,0,28,0.82,1,6,0.33,9,0.67,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,10,Matt Phillips,0,0,1,8,0.75,72',D,7.2,West Bromwich Albion,Pareggio,0,1,0,4,0.75,1,1,1,17,0.77,2,9,0.44,3,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,4,Hal Robson-Kanu,0,0,0,18,0.5,75',F,7.1,West Bromwich Albion,Pareggio,0,0,1,4,0.75,4,0,1,14,0.73,1,1,0.0,2,0.5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,19,Jay Rodriguez,1,0,1,17,0.35,90',F,7.1,West Bromwich Albion,Pareggio,3,1,0,3,0.0,0,0,1,15,0.78,0,2,0.0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,3,Kieran Gibbs,0,0,1,4,1.0,90',D,7.1,West Bromwich Albion,Pareggio,0,0,1,1,1.0,3,2,0,27,0.79,0,0,0,5,0.4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,21,Calum Chambers,0,0,1,8,0.62,90',D,7.0,Arsenal,Pareggio,0,0,3,1,1.0,8,0,0,74,0.81,0,0,0,13,0.54,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,26,Ahmed Hegazy,0,0,2,2,1.0,90',D,7.0,West Bromwich Albion,Pareggio,0,1,1,0,0,5,1,0,20,0.83,0,0,0,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,29,Granit Xhaka,0,0,0,8,0.38,90',M,7.0,Arsenal,Pareggio,1,0,0,0,0,0,1,0,80,0.86,2,0,0,10,0.6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,10,Jack Wilshere,0,0,2,13,0.69,90',M,7.0,Arsenal,Pareggio,0,0,0,6,0.5,0,1,1,59,0.86,0,0,0,2,0.5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,1,Ben Foster,0,0,0,0,0,90',G,6.9,West Bromwich Albion,Pareggio,0,0,0,0,0,4,0,0,15,0.51,0,0,0,27,0.48,0,0,0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,20,Shkodran Mustafi,0,0,2,11,0.45,90',D,6.8,Arsenal,Pareggio,0,0,0,0,0,5,2,2,46,0.92,0,2,0.5,6,0.83,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,9,Alexandre Lacazette,0,0,0,6,0.33,90',F,6.8,Arsenal,Pareggio,1,1,1,1,1.0,0,0,0,17,0.68,1,0,0,1,0.0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,25,Craig Dawson,0,0,1,12,0.58,90',D,6.8,West Bromwich Albion,Pareggio,0,0,1,2,0.0,7,3,1,18,0.66,1,2,0.0,4,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,18,Gareth Barry,0,0,2,8,0.5,90',M,6.8,West Bromwich Albion,Pareggio,0,0,0,0,0,3,1,2,34,0.81,1,2,0.5,8,0.38,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,24,Héctor Bellerín,0,0,0,6,0.0,90',M,6.6,Arsenal,Pareggio,0,0,2,0,0,2,0,1,53,0.88,2,1,0.0,2,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,33,Petr Čech,0,0,0,2,1.0,90',G,6.6,Arsenal,Pareggio,0,0,0,0,0,2,0,0,18,0.75,0,0,0,9,0.33,0,0,0,1,1,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,6,Jonny Evans,0,0,0,2,0.5,90',D,6.5,West Bromwich Albion,Pareggio,0,0,0,0,0,1,1,0,18,0.81,1,0,0,5,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,30,Ainsley Maitland-Niles,0,0,2,7,0.43,53',M,6.4,Arsenal,Pareggio,0,0,0,2,0.5,1,0,1,31,0.81,0,2,0.0,2,0.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,31,Sead Kolašinac,0,0,1,7,0.29,37',M,6.4,Arsenal,Pareggio,0,0,0,1,0.0,0,1,2,17,0.89,0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,23,Danny Welbeck,0,0,0,1,0.0,16',F,6.4,Arsenal,Pareggio,0,0,0,0,0,0,0,0,4,0.66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,20,Grzegorz Krychowiak,0,0,1,4,0.25,18',M,6.3,West Bromwich Albion,Pareggio,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,4,Per Mertesacker,0,0,0,1,0.0,18',D,6.3,Arsenal,Pareggio,0,0,0,0,0,0,0,0,11,0.84,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bromwich Albion - Arsenal,1-1,2,Allan Nyom,0,0,0,1,0.0,15',D,6.2,West Bromwich Albion,Pareggio,0,0,0,0,0,2,0,1,8,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
